YEAR,MO,DY,HR,T2M,WS50M,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
2022,5,2,11,15.98,8.46,1.24,44.12,810.71,917.65
2022,5,2,12,15.79,7.78,1.22,45.99,842.45,889.73
2022,5,2,13,15.64,6.69,0.99,40.96,772.62,797.17
2022,5,2,14,15.55,5.55,0.65,32.47,637.97,649.25
2022,5,2,15,15.48,5.1,0.31,21.76,457.29,458.75
2022,5,2,16,15.32,5.14,0.09,11.3,259.59,256.25
2022,5,2,17,15.01,5.38,0.01,3.48,77.55,80.48
2022,5,2,18,14.54,6.01,0,0,0,0
2022,5,2,19,14.27,6.74,0,0,0,0
2022,5,2,20,14.01,7.28,0,0,0,0
2022,5,2,21,13.73,7.31,0,0,0,0
2022,5,2,22,13.48,7.42,0,0,0,0
2022,5,2,23,13.27,7.4,0,0,0,0
2022,5,3,0,13.03,7.11,0,0,0,0
2022,5,3,1,12.81,6.72,0,0,0,0
2022,5,3,2,12.64,6.08,0,0,0,0
2022,5,3,3,12.55,5.47,0,0,0,0
2022,5,3,4,12.51,5.19,0,0,0,0
2022,5,3,5,12.82,5,0.01,3.72,90.32,93.58
2022,5,3,6,13.48,4.68,0.09,12.72,295.28,300.02
2022,5,3,7,13.94,4.25,0.31,24.7,515.91,520.48
2022,5,3,8,14.5,3.76,0.66,36.73,709.38,717.35
2022,5,3,9,15.05,3.23,1.02,46.37,858.81,873.58
2022,5,3,10,15.51,2.49,1.3,52.79,945.27,972.88
2022,5,3,11,15.9,1.72,1.38,54.12,969.98,998.12
2022,5,3,12,16.24,1.12,1.26,51.4,920.92,965.15
2022,5,3,13,16.38,1.25,1.01,45.84,849.1,865.73
2022,5,3,14,16.35,1.79,0.62,35.15,693.02,695.33
2022,5,3,15,16.22,2.25,0.3,23.96,507.16,503.4
2022,5,3,16,16,2.38,0.08,12.66,295.89,292.05
2022,5,3,17,15.67,2.2,0.01,3.99,95.79,96.38
2022,5,3,18,15.2,1.9,0,0,0,0
2022,5,3,19,15.03,1.9,0,0,0,0
2022,5,3,20,14.94,2.5,0,0,0,0
2022,5,3,21,14.84,3.25,0,0,0,0
2022,5,3,22,14.69,4.05,0,0,0,0
2022,5,3,23,14.55,4.51,0,0,0,0
2022,5,4,0,14.43,4.55,0,0,0,0
2022,5,4,1,14.39,4.18,0,0,0,0
2022,5,4,2,14.38,3.71,0,0,0,0
2022,5,4,3,14.36,3.45,0,0,0,0
2022,5,4,4,14.32,3.37,0,0,0,0
2022,5,4,5,14.54,3.36,0.01,3.81,92,92.25
2022,5,4,6,15.19,3.52,0.08,12.74,292.87,293.05
2022,5,4,7,15.76,3.7,0.3,25.11,515.09,515.27
2022,5,4,8,16.39,3.81,0.65,37.05,707.14,709.67
2022,5,4,9,17.12,3.61,0.99,46.18,851.09,854.88
2022,5,4,10,17.62,3.36,1.23,51.05,920.11,942.77
2022,5,4,11,18,3.12,1.3,53.13,953.63,971.6
2022,5,4,12,18.24,3.06,1.32,54.39,953.45,968.65
2022,5,4,13,18.35,3.14,1.06,48.28,866.16,880.15
2022,5,4,14,18.37,3.15,0.69,38.63,719.53,729.12
2022,5,4,15,18.3,3.19,0.33,26.43,529.7,535.77
2022,5,4,16,18.11,3.17,0.09,13.88,314.29,314.98
2022,5,4,17,17.72,3.09,0.01,4.17,98.54,107.55
2022,5,4,18,17.01,3.11,0,0,0,0
2022,5,4,19,16.57,3.39,0,0,0,0
2022,5,4,20,16.19,3.78,0,0,0,0
2022,5,4,21,15.83,4.13,0,0,0,0
2022,5,4,22,15.55,4.28,0,0,0,0
2022,5,4,23,15.39,4.32,0,0,0,0
2022,5,5,0,15.33,4.3,0,0,0,0
2022,5,5,1,15.34,4.21,0,0,0,0
2022,5,5,2,15.4,3.99,0,0,0,0
2022,5,5,3,15.46,3.9,0,0,0,0
2022,5,5,4,15.53,4.16,0,0,0,0
2022,5,5,5,15.95,4.57,0.01,3.56,77.8,77.1
2022,5,5,6,16.84,5.08,0.08,12.76,282.76,275.4
2022,5,5,7,17.54,5.51,0.3,24.21,486.77,480.4
2022,5,5,8,18.13,5.66,0.54,31.19,620.46,617.73
2022,5,5,9,18.58,5.74,0.85,39.96,758.36,774.98
2022,5,5,10,18.91,5.86,1.11,46.36,845.83,878.38
2022,5,5,11,19.16,5.88,1.34,52.09,872.25,965.45
2022,5,5,12,19.34,5.9,1.26,50.54,858.63,930.75
2022,5,5,13,19.48,6.03,1.01,45.12,789.35,837.58
2022,5,5,14,19.5,6.2,0.64,34.88,619.73,693.67
2022,5,5,15,19.44,6.25,0.3,23.11,430.45,500.08
2022,5,5,16,19.28,6.2,0.09,12.34,248.62,283.9
2022,5,5,17,18.94,6.48,0.01,3.99,77.67,95.55
2022,5,5,18,18.31,7.01,0,0,0,0
2022,5,5,19,17.97,7.45,0,0,0,0
2022,5,5,20,17.76,7.79,0,0,0,0
2022,5,5,21,17.64,8.02,0,0,0,0
2022,5,5,22,17.53,8.08,0,0,0,0
2022,5,5,23,17.42,8,0,0,0,0
2022,5,6,0,17.36,7.87,0,0,0,0
2022,5,6,1,17.32,7.67,0,0,0,0
2022,5,6,2,17.28,7.45,0,0,0,0
2022,5,6,3,17.31,7.61,0,0,0,0
2022,5,6,4,17.31,7.67,0,0,0,0
2022,5,6,5,17.65,7.23,0.01,4.31,94.09,102.17
2022,5,6,6,18.08,6.78,0.11,13.84,269.09,302.5
2022,5,6,7,18.34,6.23,0.39,26.28,469.7,515.65
2022,5,6,8,18.71,5.56,0.82,38.8,660.23,706.05
2022,5,6,9,19.08,4.97,1.25,48.68,802.36,855.92
2022,5,6,10,19.4,4.6,1.55,54.62,874.34,951.42
2022,5,6,11,19.65,4.63,1.64,56.77,924.41,969.23
2022,5,6,12,19.83,4.79,1.55,55.1,906.93,940.15
2022,5,6,13,19.95,4.75,1.23,48.57,819.02,849.08
2022,5,6,14,19.99,4.65,0.81,38.71,673.92,702.25
2022,5,6,15,19.96,4.74,0.41,26.45,486.98,514.12
2022,5,6,16,19.85,4.82,0.12,14.2,288.44,303.25
2022,5,6,17,19.55,4.95,0.02,4.66,102.6,106.83
2022,5,6,18,19.07,4.83,0,0,0,0
2022,5,6,19,18.77,4.21,0,0,0,0
2022,5,6,20,18.49,3.78,0,0,0,0
2022,5,6,21,18.2,3.8,0,0,0,0
2022,5,6,22,18.08,3.45,0,0,0,0
2022,5,6,23,18.11,2.57,0,0,0,0
2022,5,7,0,18.24,1.53,0,0,0,0
2022,5,7,1,18.15,0.96,0,0,0,0
2022,5,7,2,17.8,1.39,0,0,0,0
2022,5,7,3,17.4,2.05,0,0,0,0
2022,5,7,4,17.07,2.8,0,0,0,0
2022,5,7,5,17.13,3.46,0.01,3.81,75.23,86.45
2022,5,7,6,17.48,3.62,0.11,12.15,235.98,263.42
2022,5,7,7,17.83,3.34,0.37,23.09,427.87,466.45
2022,5,7,8,18.24,2.98,0.73,33.2,580.78,653.75
2022,5,7,9,18.44,3.32,1.14,43.29,732.05,811.2
2022,5,7,10,18.48,4.13,1.42,49.42,810.41,909.45
2022,5,7,11,18.55,4.84,1.41,46.98,744.37,943.7
2022,5,7,12,18.57,5.65,1.22,42.19,682.69,914.62
2022,5,7,13,18.34,6.6,1.17,44.43,743.3,822.52
2022,5,7,14,17.89,7.3,0.79,36.53,643.5,674.15
2022,5,7,15,17.36,7.76,0.39,24.88,468.48,484.4
2022,5,7,16,16.89,7.77,0.12,13.06,270.07,274.83
2022,5,7,17,16.43,7.81,0.02,4.2,84.59,91.5
2022,5,7,18,15.9,7.66,0,0,0,0
2022,5,7,19,15.55,7.3,0,0,0,0
2022,5,7,20,15.3,7.24,0,0,0,0
2022,5,7,21,15.05,7.27,0,0,0,0
2022,5,7,22,14.8,7.32,0,0,0,0
2022,5,7,23,14.57,7.35,0,0,0,0
2022,5,8,0,14.4,7.44,0,0,0,0
2022,5,8,1,14.35,7.44,0,0,0,0
2022,5,8,2,14.55,7.71,0,0,0,0
2022,5,8,3,15.09,7.99,0,0,0,0
2022,5,8,4,15.65,8.01,0,0,0,0
2022,5,8,5,16.23,7.92,0.01,2.45,51.59,59.08
2022,5,8,6,16.77,8.01,0.06,7.64,169.76,181.65
2022,5,8,7,17.26,8.02,0.21,13.68,289.04,353.5
2022,5,8,8,17.66,7.83,0.46,22.31,436.81,536.85
2022,5,8,9,17.9,7.13,0.68,27.09,488.56,696.83
2022,5,8,10,18.03,6.56,1.01,36.37,637.77,814.1
2022,5,8,11,18.12,6.51,0.98,33.1,515.11,891.12
2022,5,8,12,18.15,6.54,0.98,34.2,550.27,869.33
2022,5,8,13,18.15,6.39,0.84,31.88,520.69,782.55
2022,5,8,14,18.09,6.02,0.6,27.63,476.78,634.7
2022,5,8,15,17.97,5.86,0.32,19.32,348.55,445.62
2022,5,8,16,17.74,6.31,0.08,8.3,155.09,246.6
2022,5,8,17,17.32,6.63,0.01,2.91,55.41,82.15
2022,5,8,18,16.9,6.34,0,0,0,0
2022,5,8,19,16.65,5.81,0,0,0,0
2022,5,8,20,16.47,4.87,0,0,0,0
2022,5,8,21,16.26,4.22,0,0,0,0
2022,5,8,22,16.02,4.36,0,0,0,0
2022,5,8,23,15.76,4.97,0,0,0,0
2022,5,9,0,15.44,5.61,0,0,0,0
2022,5,9,1,15.19,6.08,0,0,0,0
2022,5,9,2,15.05,6.44,0,0,0,0
2022,5,9,3,15.05,6.8,0,0,0,0
2022,5,9,4,15.14,7.21,0,0,0,0
2022,5,9,5,15.5,7.53,0.01,2.41,46.97,74.27
2022,5,9,6,15.9,7.61,0.06,6.74,129.62,221.5
2022,5,9,7,16.26,7.5,0.2,12.46,228.47,408.7
2022,5,9,8,16.63,7.2,0.49,22.48,402.5,591.9
2022,5,9,9,16.9,6.81,0.73,28.51,486.88,754.62
2022,5,9,10,17.1,6.48,1.04,36.17,598.59,857.73
2022,5,9,11,17.23,6.3,1.36,45.73,762.3,918.33
2022,5,9,12,17.29,6.3,1.29,45.18,773.45,888.98
2022,5,9,13,17.28,6.48,1.05,40.27,700.53,796.23
2022,5,9,14,17.22,6.67,0.69,31.15,551.45,652.02
2022,5,9,15,17.12,6.92,0.34,21.19,389.66,470.55
2022,5,9,16,16.99,7.22,0.11,11.44,213.95,269.73
2022,5,9,17,16.76,7.34,0.02,3.66,71.01,93.85
2022,5,9,18,16.4,7.51,0,0,0,0
2022,5,9,19,16.16,7.33,0,0,0,0
2022,5,9,20,16.01,7.12,0,0,0,0
2022,5,9,21,15.89,7.23,0,0,0,0
2022,5,9,22,15.79,7.57,0,0,0,0
2022,5,9,23,15.62,7.29,0,0,0,0
2022,5,10,0,15.44,7.37,0,0,0,0
2022,5,10,1,15.37,7.81,0,0,0,0
2022,5,10,2,15.3,8.12,0,0,0,0
2022,5,10,3,15.25,8.43,0,0,0,0
2022,5,10,4,15.21,8.47,0,0,0,0
2022,5,10,5,15.44,8.34,0.01,2.73,47.83,84.23
2022,5,10,6,15.75,8.15,0.08,8.09,142.22,241.25
2022,5,10,7,16.08,7.96,0.27,15.9,279.91,434.2
2022,5,10,8,16.48,7.45,0.54,23.81,406.55,610.45
2022,5,10,9,16.83,6.49,0.72,26.66,415.96,758.45
2022,5,10,10,17.03,5.98,0.72,25.04,357.5,852.67
2022,5,10,11,17.17,5.41,0.92,31.21,485.07,884.27
2022,5,10,12,17.38,4.81,0.91,31.53,493.32,847.88
2022,5,10,13,17.45,4.12,0.83,31.16,527.25,752.23
2022,5,10,14,17.42,4.76,0.55,24.31,417.15,603.42
2022,5,10,15,17.34,5.85,0.27,15.82,275.69,417.6
2022,5,10,16,17.21,6.4,0.08,7.59,130.62,222.5
2022,5,10,17,17.05,6.89,0.01,1.86,32.61,66.88
2022,5,10,18,16.84,7.33,0,0.07,5.16,2.42
2022,5,10,19,16.69,7.73,0,0,0,0
2022,5,10,20,16.64,7.75,0,0,0,0
2022,5,10,21,16.65,7.3,0,0,0,0
2022,5,10,22,16.72,6.82,0,0,0,0
2022,5,10,23,16.77,6.35,0,0,0,0
2022,5,11,0,16.78,6.08,0,0,0,0
2022,5,11,1,16.73,6.03,0,0,0,0
2022,5,11,2,16.64,6.4,0,0,0,0
2022,5,11,3,16.55,6.9,0,0,0,0
2022,5,11,4,16.53,7.26,0,0,0,0
2022,5,11,5,16.69,7.25,0.01,1.75,32.32,69.17
2022,5,11,6,16.94,7.33,0.06,5.58,99.55,206.6
2022,5,11,7,17.28,7.39,0.19,10.2,167.8,388.6
2022,5,11,8,17.58,7.4,0.34,14.16,197.1,566.83
2022,5,11,9,17.74,7.22,0.52,18.54,254.12,713.95
2022,5,11,10,17.83,7,0.72,23.03,314.56,812.83
2022,5,11,11,17.98,6.75,0.8,24.47,295.52,942.15
2022,5,11,12,18.06,6.51,0.56,17.25,198.48,893.05
2022,5,11,13,18.05,6.32,0.58,19.52,252.18,797.73
2022,5,11,14,18.01,6.21,0.33,13.25,163.7,635.92
2022,5,11,15,17.91,6.09,0.22,11.37,156.66,449.38
2022,5,11,16,17.76,5.82,0.07,5.95,86.8,247
2022,5,11,17,17.6,5.56,0.01,2.09,33.37,78.73
2022,5,11,18,17.42,5.65,0,0.13,5.92,3
2022,5,11,19,17.37,5.88,0,0,0,0
2022,5,11,20,17.38,5.75,0,0,0,0
2022,5,11,21,17.37,5.19,0,0,0,0
2022,5,11,22,17.26,4.81,0,0,0,0
2022,5,11,23,17.09,5.03,0,0,0,0
2022,5,12,0,16.93,5.79,0,0,0,0
2022,5,12,1,16.76,6.57,0,0,0,0
2022,5,12,2,16.61,6.86,0,0,0,0
2022,5,12,3,16.51,6.76,0,0,0,0
2022,5,12,4,16.49,6.42,0,0.13,6.03,3.08
2022,5,12,5,16.58,6.13,0.02,3.34,57.25,84.65
2022,5,12,6,16.73,5.89,0.12,10.45,173,264.5
2022,5,12,7,16.92,5.86,0.38,20.62,339.12,468.35
2022,5,12,8,17.23,5.8,0.65,26.57,406.16,653.5
2022,5,12,9,17.71,5.44,0.9,31.57,467.6,793.92
2022,5,12,10,18.12,5.01,1.09,35.05,516.09,885.48
2022,5,12,11,18.23,4.45,1.24,38.66,567.94,927.1
2022,5,12,12,18.26,4.11,1.05,33.12,485.63,898.12
2022,5,12,13,18.23,3.92,0.86,29.22,431.84,805.38
2022,5,12,14,18.05,4.25,0.52,21.35,300.84,658.4
2022,5,12,15,17.8,4.85,0.31,16.3,247.74,471.02
2022,5,12,16,17.55,4.91,0.11,9.45,150.85,266.92
2022,5,12,17,17.4,4.62,0.01,2.73,45.74,85.65
2022,5,12,18,17.33,4.3,0,0.13,5.66,3.35
2022,5,12,19,17.26,4.32,0,0,0,0
2022,5,12,20,17.22,4.17,0,0,0,0
2022,5,12,21,17.12,3.98,0,0,0,0
2022,5,12,22,16.97,3.96,0,0,0,0
2022,5,12,23,16.83,4.23,0,0,0,0
2022,5,13,0,16.75,4.61,0,0,0,0
2022,5,13,1,16.71,5.11,0,0,0,0
2022,5,13,2,16.74,5.36,0,0,0,0
2022,5,13,3,16.82,5.58,0,0,0,0
2022,5,13,4,16.87,5.6,0,0.09,4.96,2.48
2022,5,13,5,16.98,5.31,0.01,1.47,24.54,61.83
2022,5,13,6,17.05,5.08,0.03,3.12,46.34,201.33
2022,5,13,7,17.13,4.43,0.1,5.83,76.9,383.23
2022,5,13,8,17.23,4.11,0.21,8.96,111.61,552.12
2022,5,13,9,17.27,4.04,0.3,11.52,142.36,692.98
2022,5,13,10,17.22,4.42,0.32,11.49,139.98,780.77
2022,5,13,11,17.09,4.92,0.48,16.27,207.99,808
2022,5,13,12,17.19,4.99,0.55,18.52,251.62,765.48
2022,5,13,13,17.16,5.23,0.41,15.8,210.11,664.08
2022,5,13,14,16.74,6.47,0.2,8.63,118.83,522.12
2022,5,13,15,16.42,7.13,0.14,7.31,108.51,381.1
2022,5,13,16,16.3,6.76,0.02,1.95,32.17,210.55
2022,5,13,17,16.22,6.34,0,0.55,10.78,75.05
2022,5,13,18,16.05,6.16,0,0.13,5.46,3.4
2022,5,13,19,15.91,6.28,0,0,0,0
2022,5,13,20,15.76,6.53,0,0,0,0
2022,5,13,21,15.51,7.29,0,0,0,0
2022,5,13,22,15.22,8.46,0,0,0,0
2022,5,13,23,15.16,9.23,0,0,0,0
2022,5,14,0,15.16,9.51,0,0,0,0
2022,5,14,1,15.1,9.55,0,0,0,0
2022,5,14,2,15.03,9.64,0,0,0,0
2022,5,14,3,14.94,9.46,0,0,0,0
2022,5,14,4,14.84,8.93,0,0.2,7.16,3.95
2022,5,14,5,15.01,8.33,0.02,4.44,97.52,99.23
2022,5,14,6,15.21,7.57,0.14,13.63,293.92,297.95
2022,5,14,7,15.44,6.99,0.43,24.89,481.36,515.1
2022,5,14,8,15.75,6.37,0.85,37.59,696.11,712.48
2022,5,14,9,16.14,5.55,1.3,47.83,852.21,866.25
2022,5,14,10,16.47,4.86,1.42,49.14,899.67,913
2022,5,14,11,16.68,4.41,1.78,56.88,960.12,1009.23
2022,5,14,12,16.78,5.01,1.66,54.46,923.75,978.17
2022,5,14,13,16.74,5.91,1.2,42.66,711.1,884.27
2022,5,14,14,16.48,6.59,0.77,32.2,541.38,734.08
2022,5,14,15,16.3,6.6,0.39,21.77,382.29,538.98
2022,5,14,16,16.08,6.7,0.13,11.95,215.2,319.12
2022,5,14,17,15.8,6.96,0.02,3.84,74.45,112.4
2022,5,14,18,15.51,7.17,0,0.15,5.45,4.6
2022,5,14,19,15.37,7.02,0,0,0,0
2022,5,14,20,15.32,6.83,0,0,0,0
2022,5,14,21,15.16,6.33,0,0,0,0
2022,5,14,22,15.1,6.49,0,0,0,0
2022,5,14,23,15.08,6.94,0,0,0,0
2022,5,15,0,15.07,7.5,0,0,0,0
2022,5,15,1,15,7.87,0,0,0,0
2022,5,15,2,14.94,7.99,0,0,0,0
2022,5,15,3,14.85,7.84,0,0,0,0
2022,5,15,4,14.76,7.79,0,0.11,4.8,4.2
2022,5,15,5,14.73,7.47,0.01,1.43,25.7,106.9
2022,5,15,6,14.83,6.86,0.09,7.49,117.3,309.4
2022,5,15,7,14.98,6.24,0.31,16.09,252.27,523.62
2022,5,15,8,15.28,5.99,0.73,30.14,502.09,715.77
2022,5,15,9,15.51,5.99,1.05,36.84,597.71,867.2
2022,5,15,10,15.71,5.83,1.08,34.87,523.22,964.15
2022,5,15,11,15.85,5.92,1.36,42.72,674.66,998.05
2022,5,15,12,15.94,5.73,1.26,40.7,637.74,966.7
2022,5,15,13,16.02,6.01,1.13,39.56,660.93,873.75
2022,5,15,14,15.99,6.31,0.84,34.95,623.33,725.83
2022,5,15,15,15.87,6.52,0.38,20.64,358.3,534.08
2022,5,15,16,15.67,6.6,0.12,10.98,194.93,319.02
2022,5,15,17,15.44,6.6,0.02,3.61,67.98,113.73
2022,5,15,18,15.21,6.39,0,0.23,6.97,4.92
2022,5,15,19,15.12,6.03,0,0,0,0
2022,5,15,20,15.05,5.69,0,0,0,0
2022,5,15,21,14.98,5.65,0,0,0,0
2022,5,15,22,14.92,5.61,0,0,0,0
2022,5,15,23,14.89,5.52,0,0,0,0
2022,5,16,0,14.86,5.46,0,0,0,0
2022,5,16,1,14.83,5.49,0,0,0,0
2022,5,16,2,14.81,5.52,0,0,0,0
2022,5,16,3,14.8,5.45,0,0,0,0
2022,5,16,4,14.73,5.19,0,0.19,6.02,4.85
2022,5,16,5,15.02,4.52,0.02,4.3,84.26,115.62
2022,5,16,6,15.53,3.51,0.14,13.09,269.86,321.98
2022,5,16,7,15.87,2.54,0.43,23.79,446.77,535.42
2022,5,16,8,16.3,1.97,0.82,34.44,615.16,724.48
2022,5,16,9,16.76,1.77,1.27,45.69,806.34,871.02
2022,5,16,10,17.14,1.62,1.58,51.41,897.07,961.85
2022,5,16,11,17.4,1.75,1.52,49.62,894.83,956.98
2022,5,16,12,17.58,2.27,1.34,44.78,807.49,925.92
2022,5,16,13,17.67,2.94,1.03,37.68,679.7,832.48
2022,5,16,14,17.7,3.78,0.65,27.7,505.79,685.02
2022,5,16,15,17.65,4.56,0.35,19.6,382.16,497.83
2022,5,16,16,17.51,5.02,0.12,10.84,230.25,291.27
2022,5,16,17,17.26,5.24,0.02,3.38,64.82,100.8
2022,5,16,18,16.82,5.4,0,0.22,6.72,4.62
2022,5,16,19,16.62,5.48,0,0,0,0
2022,5,16,20,16.48,5.39,0,0,0,0
2022,5,16,21,16.37,5.32,0,0,0,0
2022,5,16,22,16.29,5.51,0,0,0,0
2022,5,16,23,16.17,5.59,0,0,0,0
2022,5,17,0,16.07,5.38,0,0,0,0
2022,5,17,1,15.96,5.09,0,0,0,0
2022,5,17,2,15.87,4.72,0,0,0,0
2022,5,17,3,15.88,4.3,0,0,0,0
2022,5,17,4,15.92,3.94,0,0.22,6.75,4.4
2022,5,17,5,16.28,3.88,0.02,4.27,99.56,98.38
2022,5,17,6,16.99,3.94,0.1,12.34,285.99,285.85
2022,5,17,7,17.6,3.98,0.32,22.98,490.31,490
2022,5,17,8,18.15,3.87,0.62,33.65,670.16,675.35
2022,5,17,9,18.53,3.8,0.96,42.2,804.7,820.33
2022,5,17,10,18.84,3.92,1.07,43.96,857.62,873.8
2022,5,17,11,19,4.3,1.35,51.27,917.58,959.3
2022,5,17,12,19.07,4.83,1.25,49.15,891.44,925.88
2022,5,17,13,19.05,5.19,0.98,43.17,801.03,830.83
2022,5,17,14,18.97,5.37,0.65,34.27,662.45,681.88
2022,5,17,15,18.82,5.53,0.32,23.55,489.48,493.85
2022,5,17,16,18.6,5.64,0.09,12.77,289.45,287.95
2022,5,17,17,18.3,5.5,0.01,4.19,91.26,99.98
2022,5,17,18,17.76,5.38,0,0.24,7.2,4.77
2022,5,17,19,17.5,5.35,0,0,0,0
2022,5,17,20,17.36,5.29,0,0,0,0
2022,5,17,21,17.26,5.36,0,0,0,0
2022,5,17,22,17.17,5.6,0,0,0,0
2022,5,17,23,17.05,5.78,0,0,0,0
2022,5,18,0,16.9,5.76,0,0,0,0
2022,5,18,1,16.82,5.52,0,0,0,0
2022,5,18,2,16.76,5.29,0,0,0,0
2022,5,18,3,16.69,5.18,0,0,0,0
2022,5,18,4,16.66,5.06,0,0.23,7.05,4.67
2022,5,18,5,16.98,4.95,0.01,4.36,100.81,101.2
2022,5,18,6,17.65,4.93,0.09,12.84,291.82,291.75
2022,5,18,7,18.24,5.11,0.32,23.96,498.22,498.77
2022,5,18,8,18.77,5.18,0.64,35.06,679.15,686.42
2022,5,18,9,19.12,5.16,0.87,40.31,790.55,795.5
2022,5,18,10,19.39,5.05,1.25,50.04,901.19,931.8
2022,5,18,11,19.58,4.93,1.35,52.38,926.18,968.45
2022,5,18,12,19.65,5.03,1.19,48.66,902.2,915.88
2022,5,18,13,19.58,5.34,0.99,43.9,820.09,843.95
2022,5,18,14,19.4,5.54,0.65,34.89,679.08,696.9
2022,5,18,15,19.19,5.54,0.33,24.35,507.95,511.73
2022,5,18,16,19,5.18,0.09,13.07,293.98,304.3
2022,5,18,17,18.63,5.29,0.01,4.38,93.07,108.83
2022,5,18,18,18.01,5.47,0,0.27,7.86,5.4
2022,5,18,19,17.64,5.82,0,0,0,0
2022,5,18,20,17.37,6.13,0,0,0,0
2022,5,18,21,17.21,5.67,0,0,0,0
2022,5,18,22,17.15,5.12,0,0,0,0
2022,5,18,23,17.12,4.58,0,0,0,0
2022,5,19,0,17.12,4.33,0,0,0,0
2022,5,19,1,17.12,4.1,0,0,0,0
2022,5,19,2,17.17,3.63,0,0,0,0
2022,5,19,3,17.24,3.25,0,0,0,0
2022,5,19,4,17.25,3.34,0,0.16,5.3,5.42
2022,5,19,5,17.33,3.5,0.01,2.88,49.81,116.85
2022,5,19,6,17.6,3.73,0.09,8.92,147.59,317.48
2022,5,19,7,17.91,4.05,0.32,18.72,314.2,534.75
2022,5,19,8,18.23,4.25,0.57,25.12,391.16,727
2022,5,19,9,18.58,4.22,0.79,30.2,451.9,875.58
2022,5,19,10,18.93,4.1,0.96,33.55,490.6,968.25
2022,5,19,11,19.01,3.92,1.02,35.05,509.3,995.92
2022,5,19,12,19.05,3.69,0.98,34.68,513.39,961.35
2022,5,19,13,19.14,3.71,0.7,26.61,378.81,869.12
2022,5,19,14,19.23,3.78,0.59,26.03,403.29,721.95
2022,5,19,15,19.23,3.96,0.28,16.23,249.21,532.98
2022,5,19,16,19.08,4.2,0.09,8.25,129.31,320.88
2022,5,19,17,18.79,4.49,0.01,2.9,51.52,118.2
2022,5,19,18,18.37,4.8,0,0.2,6.1,5.95
2022,5,19,19,18.13,4.98,0,0,0,0
2022,5,19,20,17.96,4.38,0,0,0,0
2022,5,19,21,17.86,3.86,0,0,0,0
2022,5,19,22,17.8,3.59,0,0,0,0
2022,5,19,23,17.69,3.81,0,0,0,0
2022,5,20,0,17.62,3.91,0,0,0,0
2022,5,20,1,17.58,4.02,0,0,0,0
2022,5,20,2,17.56,4.31,0,0,0,0
2022,5,20,3,17.51,4.86,0,0,0,0
2022,5,20,4,17.51,5.59,0,0.16,5.31,5.2
2022,5,20,5,17.74,5.72,0.01,2.72,47.06,103.73
2022,5,20,6,18.15,5.45,0.08,7.37,113.08,293.12
2022,5,20,7,18.35,5.52,0.25,14.05,207.42,496.48
2022,5,20,8,18.53,5.7,0.62,26.12,396.27,679.75
2022,5,20,9,18.88,5.47,0.86,31.33,460.54,824.12
2022,5,20,10,19.27,5.19,0.98,32.95,468.77,915.27
2022,5,20,11,19.54,5.4,0.63,21.48,266.71,952.27
2022,5,20,12,19.44,6.14,1.01,33.8,492.6,923.67
2022,5,20,13,19.17,7.2,0.78,28.54,412.25,836.95
2022,5,20,14,19.12,7.63,0.54,23.15,330.58,695
2022,5,20,15,19.16,7.04,0.31,17.13,259.62,513.73
2022,5,20,16,19.16,6.15,0.09,8.5,131.15,309.9
2022,5,20,17,18.98,4.98,0.01,2.9,49.12,115.42
2022,5,20,18,18.56,3.85,0,0.32,8.31,6.3
2022,5,20,19,18.4,2.57,0,0,0,0
2022,5,20,20,18.38,1.22,0,0,0,0
2022,5,20,21,18.14,1.77,0,0,0,0
2022,5,20,22,17.6,3.58,0,0,0,0
2022,5,20,23,17.04,4.57,0,0,0,0
2022,5,21,0,16.54,4.6,0,0,0,0
2022,5,21,1,16.22,4.3,0,0,0,0
2022,5,21,2,16.02,3.82,0,0,0,0
2022,5,21,3,15.9,3.28,0,0,0,0
2022,5,21,4,15.84,2.94,0,0.29,7.84,5.75
2022,5,21,5,16.15,2.94,0.02,4.87,105.59,111.8
2022,5,21,6,16.59,3.26,0.12,14.63,301.62,305.1
2022,5,21,7,17.28,4.02,0.38,26.45,506.21,508.77
2022,5,21,8,17.7,4.57,0.74,37.91,685.16,691.45
2022,5,21,9,18.09,5.05,1.12,47.09,822.16,835
2022,5,21,10,18.45,5.37,1.31,50.95,891.09,904.62
2022,5,21,11,18.58,5.45,1.48,54.85,926.12,951.88
2022,5,21,12,18.62,5.64,1.44,54.3,919.5,937.8
2022,5,21,13,18.54,6.01,1.14,47.8,833.17,844.95
2022,5,21,14,18.38,6.41,0.75,38.1,693.19,699.2
2022,5,21,15,18.16,6.7,0.38,26.35,514.49,514.02
2022,5,21,16,17.85,6.68,0.12,14.45,312.31,308.05
2022,5,21,17,17.41,6.26,0.02,5.04,115.95,113.8
2022,5,21,18,16.9,5.59,0,0.3,8.72,6.15
2022,5,21,19,16.53,5.08,0,0,0,0
2022,5,21,20,16.32,4.67,0,0,0,0
2022,5,21,21,16.18,4.32,0,0,0,0
2022,5,21,22,16.07,4.02,0,0,0,0
2022,5,21,23,15.94,3.92,0,0,0,0
2022,5,22,0,15.77,3.71,0,0,0,0
2022,5,22,1,15.66,3.17,0,0,0,0
